order_item_id,order_id,product_id,quantity,unit_price
ITEM-001925,ORDER-00788,PROD-0370,1,147.17
ITEM-001926,ORDER-00789,PROD-0351,1,15.32
ITEM-001927,ORDER-00789,PROD-0168,2,103.93
ITEM-001928,ORDER-00789,PROD-0007,2,139.57
ITEM-001929,ORDER-00789,PROD-0044,3,197.29
ITEM-001930,ORDER-00790,PROD-0011,2,117.63
ITEM-001931,ORDER-00790,PROD-0005,2,45.28
ITEM-001932,ORDER-00790,PROD-0148,2,6.83
ITEM-001933,ORDER-00791,PROD-0350,2,128.28
ITEM-001934,ORDER-00791,PROD-0263,1,98.03
ITEM-001935,ORDER-00792,PROD-0147,1,115.43
ITEM-001936,ORDER-00792,PROD-0462,1,151.23
ITEM-001937,ORDER-00793,PROD-0487,1,54.68
ITEM-001938,ORDER-00793,PROD-0455,1,12.08
ITEM-001939,ORDER-00793,PROD-0280,3,37.42
ITEM-001940,ORDER-00793,PROD-0449,1,183.89
ITEM-001941,ORDER-00794,PROD-0491,1,180.68
ITEM-001942,ORDER-00794,PROD-0336,1,97.41
ITEM-001943,ORDER-00794,PROD-0288,2,23.06
ITEM-001944,ORDER-00794,PROD-0266,2,18.52
ITEM-001945,ORDER-00795,PROD-0469,2,188.94
ITEM-001946,ORDER-00796,PROD-0230,3,19.94
ITEM-001947,ORDER-00796,PROD-0485,1,13.63
ITEM-001948,ORDER-00796,PROD-0477,1,24.04
ITEM-001949,ORDER-00796,PROD-0463,1,138.0
ITEM-001950,ORDER-00797,PROD-0275,3,77.29
ITEM-001951,ORDER-00797,PROD-0237,1,154.59
ITEM-001952,ORDER-00798,PROD-0240,3,9.0
ITEM-001953,ORDER-00798,PROD-0494,3,79.13
ITEM-001954,ORDER-00798,PROD-0348,1,53.66
ITEM-001955,ORDER-00799,PROD-0273,1,50.15
ITEM-001956,ORDER-00800,PROD-0227,1,75.93
ITEM-001957,ORDER-00800,PROD-0298,2,149.54
ITEM-001958,ORDER-00800,PROD-0019,2,133.88
ITEM-001959,ORDER-00800,PROD-0322,1,121.06
